"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"IDA only","IDX","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","550.327734243487","518.838790310652","539.924099426405","555.191629386557","554.092123329521","580.326901121128","576.197353530729","572.373299135639","583.285577542425","590.141840347069","608.278337786892","629.105744892655","658.452619098283","672.801645106376","700.530082826936","722.765910344413","733.29146411653","756.05133960684","758.031623036161","753.594637889594","758.492565129539","760.750092413832","756.265982747845","763.979315460727","770.867130258097","787.672150177116","813.109706356754","793.627657742409","817.139743805968","839.780404533346","836.807488566141","847.382751166905",
"Isle of Man","IMN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","268.758126279528","266.867479976006","264.007434464745","267.478906589731","276.897333415824","270.973236274991","268.683983147793","277.85514307791","279.092903742517","283.406055368147","286.597341281024","285.770100714331","281.438503712702","281.928706267476","275.310340562644","284.154209429132","283.081330342082","299.026800973306","310.079563490952","296.156762720099","315.206030084366","321.274509463985","317.001928612642","333.703265112432","335.361429792421","341.322048974605","344.058848718989","347.826609536612","361.313474061543","370.862366656569","378.946808605232","378.820044827781","380.399687749743","388.687191911485","399.330102623765","415.198384713031","438.623741135844","442.940782025212","462.692374468043","481.573741260632","488.86333149981","508.365830741039","513.571318342575","534.648339398307","552.797705469383","584.400390287278","603.727785882033","638.007559471599","656.893400221884","679.841135331439","715.052047713627","757.316863026267","787.848389180441","834.194597224675","876.407743432173","934.674245995534","998.692521227021","1048.73742126096","1110.83188085603","1156.16158300263","1084.39939055711","1201.10046879912","1280.6690890081","1339.98980377445","1423.66631566036",
"Not classified","INX","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","7406.27927635155","7557.14091451969","7828.99273062754","8257.47638789146","8255.1850557048","8187.40470981824","8293.00793766092","8735.30295767225","9396.92629285469","9683.69926489452","9613.95455533098","9663.43859929669","8896.90147855215","8909.30570753218","9032.19182714105","9431.76898603062","9617.23331197821","9935.94762163334","10426.1037275483","11149.8286047705","11297.8953081086","11435.870810211","11685.9928570596","11965.6166138719","12438.6691509639","12801.592487623","13573.0439771714","14361.3182111412","15340.2690003024","16606.9768278329","18090.6344865962","18647.8236083243","19002.8966827776","19217.8071933642","19589.9704249602","20514.0300274301","21243.7864917865","22015.9507617354","21612.877609057","20255.4574128895","20206.2522069095","19847.0337888334","19630.7542887996","19591.6397053467","19974.6124469518","20458.7310164384","21170.710866398","21427.0276678855","21922.3136916326","22109.1033558596","19475.2874544442","20829.1961226659","22330.4520393556","22595.7694962144","",
"Iran, Islamic Rep.","IRN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","863.972868618619","841.554032384571","832.748336694081","817.277399536194","764.231689272118","774.591356788705","819.679579541162","879.356480823638","841.194144558886","881.710259671449","943.525980939271","1050.71599521528","1077.7157592787","1185.75274902909","1406.70053439193","1794.38492495175","1735.14021629174","1801.71225798858","1779.15042234343","1777.46652361985","1636.19269770232","1598.2486922392","1626.18163440864","1789.95878595188","1816.59351437949","1781.04224977029","1542.62265577428","1397.2224245062","1363.11592412315","1327.32719791963","1563.83780382163","1658.35141152527","1700.22017237522","1747.28714831077","1667.05762254542","1548.61180101798","1592.93647527827","1705.65286262905","1732.06713391264","1709.17946722299","1862.65649650279","1946.30444978773","2144.35874350417","2152.87389517376","2292.89772923926","2402.24882382684","2528.77522332716","2805.05931851895","2672.13356677174","2693.76804879284","2776.42537335874","2862.82334981229","2773.99422535829","2710.71057452103","2692.22101052438","2645.82906243317","2720.62236101546","2724.85335995126","2547.33080876021","2318.52575842442","2288.41662533293","2416.21180589542","2514.89818313292","2525.08394620276","2586.83714603441",
"Iraq","IRQ","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1881.98380625225","1871.51919608767","2312.44736601223","2308.02077317449","2233.65017360894","2672.81784024905","2610.83378073549","2612.65304483138","2472.22903585524","2480.85549975988","2467.9878064882","2465.5570995104","2447.78416995158","2262.4721826005","2269.11318388664","2276.44561251478","2269.61149670179","2266.3341604298",
"Iceland","ISL","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19710.8920065722","20069.7574747291","19177.783442396","18102.8810362005","18462.4097941618","18759.5086139286","19597.2276749871","20659.630068837","22847.7017900898","24216.3227813706","24830.2856076127","23818.9529002743","23436.1887313827","24656.6213854559","26188.3157621224","28783.759550457","29198.3055253475","30352.7894232419","27798.616269756","24241.2253288189","24212.5902664247","24656.2209019846","24971.6578697206","25000.8357209854","25442.5909585454","26308.3978504573","27692.8514779388","29205.5027914478","29807.057630174","29667.6889457752","28283.2702896428","29756.1762273281","31425.3775658451","31268.7833427862","",
"Israel","ISR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","5633.34987296245","5752.6820104284","6171.12320632866","6424.20321586003","6711.27049594822","6558.85731455368","6729.18010251176","6913.74815059318","7345.10631577738","7731.54664748878","7270.82402363464","8056.54942673947","8553.96148312481","9132.08674088966","8395.53516345812","8354.71392679941","9467.7327949409","10145.4470324989","10445.7586744104","10326.4754113344","10609.3682442449","10714.0120338468","11134.6836017161","11623.860281236","12409.4760356715","13102.5303378508","13517.5965713993","13714.4613606936","14181.0683515269","14414.6815701711","15204.0121645563","15428.4053814552","15355.7927977195","15118.5655148017","15629.624232889","15883.1158249545","16411.791778296","17330.2817684128","17393.3948767153","17161.9576049718","17664.7616121277","18084.2267893858","18226.7853765279","18475.3210185686","18840.6920521974","19151.058449766","19930.254181125","20241.8014084607","20563.4708656267","20983.1880747873","19090.3913344276","20923.9873002962","22037.4008250219","21228.4085636684","",
"Italy","ITA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","9167.46529567458","9469.49176431947","9727.53807071336","10221.6175932024","10474.4637826641","10444.31770649","10858.1918992315","11134.5217674875","11385.9318796282","12120.48304277","12820.2460004563","13010.7888840955","13128.2283210439","13099.9323592432","13483.5337731587","13866.0994377999","14428.8488260283","14952.6692363786","15556.4570996958","16161.8422757915","16478.4987635482","16908.177664347","17188.2100868672","16655.496333516","16907.0907844047","17164.9984920439","17340.1724296062","17935.5359763564","18533.8891763337","19040.6389110076","19538.2215096805","19652.0450240521","19604.9238898765","19630.8713173491","19674.558511872","19831.2908413131","20017.4004543997","20132.1699044029","19751.3227925955","19342.2326837088","19459.1386064348","19404.4553690274","18632.5880191828","18140.9078727502","18169.852172679","18530.7405062067","18797.5056673847","19122.6689232431","19254.2411680767","19429.6138937421","17491.7005792024","18543.5624983085","19491.7701399258","19738.6086002354","",
"Jamaica","JAM","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordan","JOR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3218.50084060628","","","","","","","","","",
"Japan","JPN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","7823.15688364747","8072.78194358143","8674.24700621533","9305.21589111826","9174.36263896029","9456.63480705211","9627.71231827424","9920.3456977382","10346.6583084855","10925.208306802","10955.1528376292","11149.9019578587","11588.994335694","11897.4271946446","12192.8090532725","12613.5286877072","13007.8468766412","13511.650000918","14147.9117333371","14785.3690058171","15438.9111867992","15719.7402783121","16017.8245401441","16137.978294896","16460.6317749597","16826.4172355566","17117.0420592165","17170.9876088603","17013.6273260945","17163.9202667503","17399.1129182481","17713.1771927372","17899.7692422626","17974.7717791919","18206.1918455418","18483.1290725905","18642.9046524387","18762.1189967671","18540.5302746562","18373.1621743749","18797.9656093834","18734.0408570777","19144.6247794758","19671.9196480316","19519.4606944528","19497.8271021974","19424.5655540307","19645.0667658179","19715.4032422305","19619.9766306596","18803.0146380464","19037.611669265","19534.3114459302","","",
"Kazakhstan","KAZ","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3414.38052974258","3235.49737237399","3189.07826490373","2899.20893025651","2246.47020512846","1816.76159450818","1755.52110109019","1852.39582136315","1885.76884725145","1918.98220742949","1937.89912651509","2084.55200783755","2130.06600688892","2367.22698357617","2677.47426900614","2941.67665707127","3283.24676285159","3603.83962889442","3828.38414197308","3800.82012217614","4180.52024132105","4616.09758357877","5010.44651312265","5465.08008344706","5459.86781861135","5477.13420150601","5460.71045140672","5459.51129963141","5705.25380298661","5964.83199617723","5664.14934647145","5938.90265264179","6080.0651788511","6442.7626391919","6789.15043250954",
"Kenya","KEN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","729.158450190994","711.216646998337","739.220412609757","711.941451874549","731.830453611811","759.012762642162","787.058517739745","796.728947760017","692.480489130497","685.933561144726","597.180605794646","834.724043560127","912.124162487913","823.295291439618","914.905753807651","867.667137623682","796.621630403494","836.128656132225","924.198459897384","928.521947604302","918.515537151769","853.095891043908","849.116632717519","791.989445804408","823.942645740266","740.28144822216","850.053693559343","891.772178860181","933.962954900817","955.307171290475","920.320196303671","912.38748237145","875.820757331799","837.075284497948","827.93951877241","917.437119288207","915.721224989951","925.082546773363","941.09791588774","951.820243453991","920.032702653915","928.607781747418","907.434724918839","899.245845634462","892.850830467797","921.8262407589","982.905735091714","1004.14780115223","959.383896623479","973.549859011387","992.706128777821","1013.50859103628","1030.44291617998","1067.60815678526","1086.83042700747","1124.53484106792","1149.52152016063","1180.03193431134","1210.99972390901","1246.83311991795","1200.22165159444","1248.94120241303","1253.7799941936","1321.63733404667","1385.75580987132",
